name,id,bd,competitor_id,photo,club,country
Miikka Mankinen,180820,07-05-1997,191837,https://data.fis-ski.com/general/load-competitor-picture/191837.html,Ruka Slalom,FIN
Johan Schreurs,60116,1983,54962,https://data.fis-ski.com/general/load-competitor-picture/54962.html,,BEL
Dan Axel Grahn,501992,05-06-1994,156161,https://data.fis-ski.com/general/load-competitor-picture/156161.html,Ostersund Froso slk,SWE
Jan Seiler,511063,1983,55476,https://data.fis-ski.com/general/load-competitor-picture/55476.html,Belalp Naters,SUI
Guenther Mader,50127,1964,89705,https://data.fis-ski.com/general/load-competitor-picture/89705.html,Uppsala SLK,SWE
Hans Petter Buraas,420069,1975,7980,https://data.fis-ski.com/general/load-competitor-picture/7980.html,Bærum Skiklubb,NOR
Giulio Bosca,990051,03-02-1990,118639,https://data.fis-ski.com/general/load-competitor-picture/118639.html,C.S. Esercito,ITA
Albert Ortega,492192,18-11-1998,194846,https://data.fis-ski.com/general/load-competitor-picture/194846.html,LMCE,ESP
Christian Wanninger,201445,1981,65222,https://data.fis-ski.com/general/load-competitor-picture/65222.html,VfB Poernbach,GER
Calle Enocson,501105,1984,15713,https://data.fis-ski.com/general/load-competitor-picture/15713.html,Tärna IK Fjällvinden,SWE
Christian Polig,290425,1966,,,,
Jonas Fravi,511682,1990,117650,https://data.fis-ski.com/general/load-competitor-picture/117650.html,Tumpriv,SUI
Christian Walder,54009,31-08-1991,126502,https://data.fis-ski.com/general/load-competitor-picture/126502.html,SC Fresach - Kaernten,AUT
Ronald Stampfer,50474,1976,58267,https://data.fis-ski.com/general/load-competitor-picture/58267.html,WSV St. Gallenkirch,AUT
Thomas Loedler,380277,1973,35706,https://data.fis-ski.com/general/load-competitor-picture/35706.html,,CRO
Benjamin Griffin,410266,1986,21675,https://data.fis-ski.com/general/load-competitor-picture/21675.html,Ruapehu Snow Sports,NZL
Andreas Sander,200379,13-06-1989,104588,https://data.fis-ski.com/general/load-competitor-picture/104588.html,SG Ennepetal,GER
Davide Simoncelli,292120,1979,56622,https://data.fis-ski.com/general/load-competitor-picture/56622.html,GS FIAMME ORO,ITA
Armin Bittner,200028,1964,5162,https://data.fis-ski.com/general/load-competitor-picture/5162.html,,GER
Ivars Ciaguns,550004,1977,10264,https://data.fis-ski.com/general/load-competitor-picture/10264.html,Sigulda,LAT
Norman Bergamelli,290803,1971,4232,https://data.fis-ski.com/general/load-competitor-picture/4232.html,,ITA
Manuel Osborne-Paradis,102899,08-02-1984,45415,https://data.fis-ski.com/general/load-competitor-picture/45415.html,Wmsc,CAN
Robin Marullaz,191157,1977,38173,https://data.fis-ski.com/general/load-competitor-picture/38173.html,SC Morzine,FRA
Alexandre Borel,191592,1980,6197,https://data.fis-ski.com/general/load-competitor-picture/6197.html,SC Morzine,FRA
Simon Maurberger,6291430,20-02-1995,163838,https://data.fis-ski.com/general/load-competitor-picture/163838.html,C.S. CARABINIERI SEZ. SCI,ITA
Luca Moretti,290924,1980,41425,https://data.fis-ski.com/general/load-competitor-picture/41425.html,,ITA
Stefan Kaelin,512480, ,221536,https://data.fis-ski.com/general/load-competitor-picture/221536.html,,SUI
Thomas Geisser,510715,1977,19794,https://data.fis-ski.com/general/load-competitor-picture/19794.html,Engelberg,SUI
Johan Pietilae Holmner,501557,1991,127322,https://data.fis-ski.com/general/load-competitor-picture/127322.html,Uhsk Umeå SK,SWE
Zan Kranjec,561244,15-11-1992,137306,https://data.fis-ski.com/general/load-competitor-picture/137306.html,SD Novinar,SLO
Gerhard Koenigsrainer,290299,1968,31398,https://data.fis-ski.com/general/load-competitor-picture/31398.html,,ITA
Pawel Starzyk,430610,1993,148810,https://data.fis-ski.com/general/load-competitor-picture/148810.html,SNPTT-1907 Zakopane,POL
Steve Locher,510145,1967,35667,https://data.fis-ski.com/general/load-competitor-picture/35667.html,SSV,SUI
Bernhard Gstrein,50069,1965,22030,https://data.fis-ski.com/general/load-competitor-picture/22030.html,,AUT
Jeffrey M Harrison,534468,1984,23464,https://data.fis-ski.com/general/load-competitor-picture/23464.html,White Pass SKI Club,USA
Warner C Nickerson,534038,1981,43336,https://data.fis-ski.com/general/load-competitor-picture/43336.html,Send It Enterprises LLC,USA
Manuel Wieser,53922,1990,130764,https://data.fis-ski.com/general/load-competitor-picture/130764.html,Western State College Ski Team,USA
Jean Pierre Vidal,191139,1977,64126,https://data.fis-ski.com/general/load-competitor-picture/64126.html,La Toussuire,FRA
Rok Perko,561067,10-06-1985,47015,https://data.fis-ski.com/general/load-competitor-picture/47015.html,ASK Kranjska Gora,SLO
Markus Duerager,53936,20-02-1990,121249,https://data.fis-ski.com/general/load-competitor-picture/121249.html,USC Altenmarkt Zauchensee Salzbur,AUT
Lionel Finance,190138,1967,17177,https://data.fis-ski.com/general/load-competitor-picture/17177.html,,FRA
Konrad Hari,510207,1978,23384,https://data.fis-ski.com/general/load-competitor-picture/23384.html,Adelboden,SUI
Steven Nyman,533866,12-02-1982,44223,https://data.fis-ski.com/general/load-competitor-picture/44223.html,Park City Ski and Snowboard Club,USA
Frederic Marin Cudraz,190294,1974,37730,https://data.fis-ski.com/general/load-competitor-picture/37730.html,Crest Voland,FRA
Michael Ankeny,934502,1991,125750,https://data.fis-ski.com/general/load-competitor-picture/125750.html,Dartmouth Ski Team,USA
Thomas Mayrpeter,54099,05-05-1992,137604,https://data.fis-ski.com/general/load-competitor-picture/137604.html,SK Steyr - Oberoesterreich,AUT
Luke Laidlaw,40489,1992,137804,https://data.fis-ski.com/general/load-competitor-picture/137804.html,,AUS
Martin Bendik,700878,27-04-1993,149723,https://data.fis-ski.com/general/load-competitor-picture/149723.html,Bendik Racing Team,SVK
Urs Imboden,910000,1975,26756,https://data.fis-ski.com/general/load-competitor-picture/26756.html,,MDA
Mattia Casse,990081,19-02-1990,118669,https://data.fis-ski.com/general/load-competitor-picture/118669.html,G.S. FIAMME ORO MOENA,ITA
Casey Snyder,530715,1972,57390,https://data.fis-ski.com/general/load-competitor-picture/57390.html,,USA
Nicolas Burtin,190097,1972,8148,https://data.fis-ski.com/general/load-competitor-picture/8148.html,CS Megeve,FRA
Roberto Spampatti,290518,1965,57876,https://data.fis-ski.com/general/load-competitor-picture/57876.html,,ITA
Alexandre Pasquier,193560,1987,81712,https://data.fis-ski.com/general/load-competitor-picture/81712.html,C.S. Karellis,FRA
Luc Henri Chevalier,40553,1992,163402,https://data.fis-ski.com/general/load-competitor-picture/163402.html,,AUS
Masashi Hanada,302449,1986,69544,https://data.fis-ski.com/general/load-competitor-picture/69544.html,,JPN
Anton Konovalov,480752,1985,31803,https://data.fis-ski.com/general/load-competitor-picture/31803.html,RA,RUS
Matej Vidovic,380334,14-04-1993,146640,https://data.fis-ski.com/general/load-competitor-picture/146640.html,SK Croatica,CRO
Luke Winters,6531936,02-04-1997,189140,https://data.fis-ski.com/general/load-competitor-picture/189140.html,Mt Hood Race Team and Academy,USA
Michael Gufler,292056,1979,22184,https://data.fis-ski.com/general/load-competitor-picture/22184.html,C.S. Carabinieri,ITA
Jack Gower,221117,26-05-1994,155170,https://data.fis-ski.com/general/load-competitor-picture/155170.html,Spsrc,GBR
Igor Laikert,710320,27-02-1991,127615,https://data.fis-ski.com/general/load-competitor-picture/127615.html,SK Karaula,BIH
Morgan Megarry,103997,26-05-1993,146213,https://data.fis-ski.com/general/load-competitor-picture/146213.html,CRAIGLEITH,CAN
Gabriel Rivas,193334,1986,69208,https://data.fis-ski.com/general/load-competitor-picture/69208.html,C.S. Toussuire,FRA
Stefan Kogler,201422,1981,31449,https://data.fis-ski.com/general/load-competitor-picture/31449.html,SC Schliersee,GER
Baptiste Alliot Lugaz,6190079,04-05-1995,163698,https://data.fis-ski.com/general/load-competitor-picture/163698.html,S.C. ND Bellecombe,FRA
Tom Rothrock,532497,1978,52161,https://data.fis-ski.com/general/load-competitor-picture/52161.html,Mission Ridge Ski Ed Foundation,USA
Joonas Rasanen,180567,25-10-1989,105311,https://data.fis-ski.com/general/load-competitor-picture/105311.html,Levi Ski Club,FIN
Marco Tumler,511574,1988,94552,https://data.fis-ski.com/general/load-competitor-picture/94552.html,Samnaun,SUI
Marco Pastore,201815,1973,46368,https://data.fis-ski.com/general/load-competitor-picture/46368.html,SC Partenkirchen,GER
Miroslav Kolar,150011,1961,31571,https://data.fis-ski.com/general/load-competitor-picture/31571.html,,CZE
Tetsuya Okabe,300105,1965,44773,https://data.fis-ski.com/general/load-competitor-picture/44773.html,,JPN
Andreas Romar,180570,04-09-1989,105314,https://data.fis-ski.com/general/load-competitor-picture/105314.html,Vasa Skidklubb,FIN
Giuliano Razzoli,293098,18-12-1984,50086,https://data.fis-ski.com/general/load-competitor-picture/50086.html,C.S. ESERCITO,ITA
Massimiliano Blardone,292000,1979,5469,https://data.fis-ski.com/general/load-competitor-picture/5469.html,SC Radici Group,ITA
Armand Marchant,60253,14-12-1997,189043,https://data.fis-ski.com/general/load-competitor-picture/189043.html,BE Ski Team,BEL
Kristjan Uni Oskarsson,250193,1984,45454,https://data.fis-ski.com/general/load-competitor-picture/45454.html,Ólafsfjörður,ISL
Masanori Shin,304139,22-07-1993,145581,https://data.fis-ski.com/general/load-competitor-picture/145581.html,Brain,JPN
Robbie Dixon,102961,1985,13757,https://data.fis-ski.com/general/load-competitor-picture/13757.html,Whistler Mountain Ski Club,CAN
Willy Raine,100472,1970,49676,https://data.fis-ski.com/general/load-competitor-picture/49676.html,,CAN
Cornel Zueger,510498,1981,68468,https://data.fis-ski.com/general/load-competitor-picture/68468.html,Altendorf,SUI
Kamen Zlatkov,92719,09-08-1997,190119,https://data.fis-ski.com/general/load-competitor-picture/190119.html,Moten,BUL
Igor Zakurdaev,670037,08-01-1987,94132,https://data.fis-ski.com/general/load-competitor-picture/94132.html,,KAZ
Denis Rey,190297,1966,50628,https://data.fis-ski.com/general/load-competitor-picture/50628.html,,FRA
Nico Gauer,350097,09-04-1996,174265,https://data.fis-ski.com/general/load-competitor-picture/174265.html,SC Balzers,LIE
Roger Vidosa,20174,1984,41998,https://data.fis-ski.com/general/load-competitor-picture/41998.html,,GER
Luca Aerni,511983,27-03-1993,148274,https://data.fis-ski.com/general/load-competitor-picture/148274.html,Les Barzettes,SUI
Benjamin Gardet,193228,1986,69102,https://data.fis-ski.com/general/load-competitor-picture/69102.html,S.C. de la Vallee,BEL
James Leuzinger,220648,1982,35050,https://data.fis-ski.com/general/load-competitor-picture/35050.html,,GBR
Elia Zurbriggen,511741,09-10-1990,117709,https://data.fis-ski.com/general/load-competitor-picture/117709.html,Zermatt,SUI
Heinz Schilchegger,50271,1973,54412,https://data.fis-ski.com/general/load-competitor-picture/54412.html,ESV Knittelfeld/Steiermark,AUT
Iason Abramashvili,680041,26-04-1988,93392,https://data.fis-ski.com/general/load-competitor-picture/93392.html,Bakuriani,GEO
Juho-Pekka Penttinen,180631,1991,126356,https://data.fis-ski.com/general/load-competitor-picture/126356.html,PHS Alppi,FIN
Klemen Kosi,561217,19-06-1991,126772,https://data.fis-ski.com/general/load-competitor-picture/126772.html,ASK Branik Maribor,SLO
Stephan Eberharter,50024,1969,1166,https://data.fis-ski.com/general/load-competitor-picture/1166.html,,SWE
Aronne Pieruz,292831,1983,47851,https://data.fis-ski.com/general/load-competitor-picture/47851.html,G.S. Forestale,ITA
Christoph Krenn,54209,07-07-1994,156781,https://data.fis-ski.com/general/load-competitor-picture/156781.html,Skiclub Goestling-Hochkar - Niedero,AUT
Tyler Werry,103762,1991,125620,https://data.fis-ski.com/general/load-competitor-picture/125620.html,FERNIE ALPINE SKI TEAM,CAN
Manfred Pranger,50624,1978,48900,https://data.fis-ski.com/general/load-competitor-picture/48900.html,Schiklub Gschnitz -  Tirol,AUT
Luke Sauder,100628,1970,53927,https://data.fis-ski.com/general/load-competitor-picture/53927.html,Osler Bluff Ski Club,CAN
Daniel Meier,54144,04-04-1993,148291,https://data.fis-ski.com/general/load-competitor-picture/148291.html,WSV Nofels - Vorarlberg,AUT
Fritz Dopfer,202462,24-08-1987,137583,https://data.fis-ski.com/general/load-competitor-picture/137583.html,SC Garmisch,GER
Hans Grugger,50833,1981,21981,https://data.fis-ski.com/general/load-competitor-picture/21981.html,WSV Bad Hofgastein -  Salzburg,AUT
Nick Zoricic,102630, ,68423,https://data.fis-ski.com/general/load-competitor-picture/68423.html,Craigleith,CAN
Didier Schmidt,190322,1967,54631,https://data.fis-ski.com/general/load-competitor-picture/54631.html,Tignes,FRA
Oswald Schranzhofer,291023,1970,54943,https://data.fis-ski.com/general/load-competitor-picture/54943.html,,ITA
Dardan Dehari,750089,23-08-1990,115996,https://data.fis-ski.com/general/load-competitor-picture/115996.html,Shkendia,MKD
Brad Spence,102912,1984,57940,https://data.fis-ski.com/general/load-competitor-picture/57940.html,NATC/Panorama Ski Club,CAN
Christopher Neumayer,54080,29-04-1992,137585,https://data.fis-ski.com/general/load-competitor-picture/137585.html,SC Sparkasse Radstadt,AUT
Martin Marinac,50688,1979,194641,https://data.fis-ski.com/general/load-competitor-picture/194641.html,Ifk Mora ak,SWE
Chris Puckett,530562,1970,49226,https://data.fis-ski.com/general/load-competitor-picture/49226.html,Steamboat Springs Winter Sports CLU,USA
Ehlias Louis,531351,1974,36027,https://data.fis-ski.com/general/load-competitor-picture/36027.html,Steamboat Springs Winter Sports CLU,USA
Sam Mulligan,104529,20-02-1997,188679,https://data.fis-ski.com/general/load-competitor-picture/188679.html,TYEE,CAN
Arnold Rieder,291421,1976,50915,https://data.fis-ski.com/general/load-competitor-picture/50915.html,G.S. Fiamme Gialle,ITA
Calle Lindh,501458,1990,119377,https://data.fis-ski.com/general/load-competitor-picture/119377.html,Bergsjoe Hassela AK,SWE
Alois Vogl,200251,1972,64508,https://data.fis-ski.com/general/load-competitor-picture/64508.html,SC Zwiesel,GER
Gasper Markic,561087,1986,70125,https://data.fis-ski.com/general/load-competitor-picture/70125.html,KRG - ASK Kranjska Gora,SLO
Patrik Jaerbyn,500150,1969,27471,https://data.fis-ski.com/general/load-competitor-picture/27471.html,Åre SLK,SWE
Daniel Danklmaier,54157,24-04-1993,149483,https://data.fis-ski.com/general/load-competitor-picture/149483.html,TVN Haus i. E. - Steiermark,AUT
Alexander Feinestam,500413,1974,16723,https://data.fis-ski.com/general/load-competitor-picture/16723.html,Uhsk Umea SK,SWE
John Kucera,102873,1984,32728,https://data.fis-ski.com/general/load-competitor-picture/32728.html,Calgary Alpine Racing Club,CAN
Zelimir Vukovic,310386,1983,106113,https://data.fis-ski.com/general/load-competitor-picture/106113.html,Radnicki,SRB
Adam Chrapek,430617,24-09-1993,149808,https://data.fis-ski.com/general/load-competitor-picture/149808.html,AZS AWF Katowice,POL
Endre Bjertness,422134,26-04-1992,137375,https://data.fis-ski.com/general/load-competitor-picture/137375.html,Lommedalens IL,NOR
Cristian Javier Simari Birkner,30149,04-10-1980,31713,https://data.fis-ski.com/general/load-competitor-picture/31713.html,,JPN
Thorsten Goetze,201097,1978,20785,https://data.fis-ski.com/general/load-competitor-picture/20785.html,SC Rettenberg,GER
Filip Trejbal,150594,1985,62212,https://data.fis-ski.com/general/load-competitor-picture/62212.html,Dukla Liberec,CZE
Ambrosi Hoffmann,510767,1977,25280,https://data.fis-ski.com/general/load-competitor-picture/25280.html,Davos,SUI
Brodie Seger,104272,28-12-1995,164059,https://data.fis-ski.com/general/load-competitor-picture/164059.html,WMSC,CAN
Peter Rzehak,50310,1970,52781,https://data.fis-ski.com/general/load-competitor-picture/52781.html,SV Achensee/Tirol,AUT
Fabio Gstrein,54444,14-06-1997,191304,https://data.fis-ski.com/general/load-competitor-picture/191304.html,,AUT
Linus Strasser,202451,06-11-1992,137475,https://data.fis-ski.com/general/load-competitor-picture/137475.html,TSV 1860 Muenchen,GER
Alexandru Barbu,460060,08-03-1987,79345,https://data.fis-ski.com/general/load-competitor-picture/79345.html,CSM Sibiu,ROU
Marco Schwarz,54320,16-08-1995,169280,https://data.fis-ski.com/general/load-competitor-picture/169280.html,SC Bad Kleinkirchheim - Kaernten,AUT
Mitja Valencic,560355,1978,63366,https://data.fis-ski.com/general/load-competitor-picture/63366.html,TRG - ASK Triglav Kranj,SLO
Ulrich Perathoner,290453,1975,46936,https://data.fis-ski.com/general/load-competitor-picture/46936.html,,ITA
Pirmin Hacker,54346,16-11-1996,175811,https://data.fis-ski.com/general/load-competitor-picture/175811.html,ASKOE Klippitztoerl - Kaernten,AUT
Bernhard Bauer,202372, ,127563,https://data.fis-ski.com/general/load-competitor-picture/127563.html,,GER
Roman Torn,100308,1967,61977,https://data.fis-ski.com/general/load-competitor-picture/61977.html,Puijon Hiihtoseura,CAN
Petter Robertsson,501135,07-10-1985,51355,https://data.fis-ski.com/general/load-competitor-picture/51355.html,Oestersund Froesoe SLK,SWE
Steffan Winkelhorst,400235,06-03-1992,139348,https://data.fis-ski.com/general/load-competitor-picture/139348.html,Global Racing,NED
Erik Guay,102263,05-08-1981,22072,https://data.fis-ski.com/general/load-competitor-picture/22072.html,Tremblant,CAN
Darren Thorburn,100493,1970,61398,https://data.fis-ski.com/general/load-competitor-picture/61398.html,,CAN
Martin Stricker,511817,1991,125973,https://data.fis-ski.com/general/load-competitor-picture/125973.html,SAS Lausanne,SUI
Kjetil Andre Aamodt,420382,02-09-1971,30,https://data.fis-ski.com/general/load-competitor-picture/30.html,Ski Club Nordstrand IF,NOR
Sebastien Fournier-Bidoz,190945,1976,17980,https://data.fis-ski.com/general/load-competitor-picture/17980.html,Emhm/GD Bornand,FRA
Ole Kristian Furuseth,420059,1967,18787,https://data.fis-ski.com/general/load-competitor-picture/18787.html,Ullensaker Ski Klubb,NOR
Roope Leskinen,180602,1990,116152,https://data.fis-ski.com/general/load-competitor-picture/116152.html,Jyväskylän Hiihtoseura,FIN
Alwin De Quartel,400131,1983,49432,https://data.fis-ski.com/general/load-competitor-picture/49432.html,,NED
Jan Holicky,150007,1974,25401,https://data.fis-ski.com/general/load-competitor-picture/25401.html,,CZE
Bryce Stevens,40304,1984,58774,https://data.fis-ski.com/general/load-competitor-picture/58774.html,,AUS
Alex Hofer,6291374,15-09-1994,160888,https://data.fis-ski.com/general/load-competitor-picture/160888.html,GRUPPO SCIATORI FIAMME GIALLE,ITA
Juho Dahl,180731,1994,157637,https://data.fis-ski.com/general/load-competitor-picture/157637.html,Turun Slalomseura,FIN
Stefano Gross,293797,04-09-1986,71585,https://data.fis-ski.com/general/load-competitor-picture/71585.html,GRUPPO SCIATORI FIAMME GIALLE,ITA
Patrick Kueng,511139,11-01-1984,32813,https://data.fis-ski.com/general/load-competitor-picture/32813.html,Muertschen Kerenzerberg,SUI
Roger Cruickshank,220489,1982,11758,https://data.fis-ski.com/general/load-competitor-picture/11758.html,,GBR
Patrick Thaler,290732,1978,61157,https://data.fis-ski.com/general/load-competitor-picture/61157.html,CS CARABINIERI,ITA
Aleksander Aamodt Kilde,422139,21-09-1992,137380,https://data.fis-ski.com/general/load-competitor-picture/137380.html,Lommedalens IL,NOR
Leyti Seck,470003,21-01-1981,55355,https://data.fis-ski.com/general/load-competitor-picture/55355.html,,SEN
Dominik Paris,291459,14-04-1989,109079,https://data.fis-ski.com/general/load-competitor-picture/109079.html,C.S. CARABINIERI SEZ. SCI,ITA
Kasper Hietanen,180667,1991,128480,https://data.fis-ski.com/general/load-competitor-picture/128480.html,Helsinki Ski Club,FIN
Marko Rudic,710311,1990,119505,https://data.fis-ski.com/general/load-competitor-picture/119505.html,Jahorina-Ski,BIH
Omar Longhi,290910,1980,35843,https://data.fis-ski.com/general/load-competitor-picture/35843.html,,ITA
Petter Brenna,421566,1986,69971,https://data.fis-ski.com/general/load-competitor-picture/69971.html,Stabæk IF,NOR
Simon Efimov,481785,14-10-1996,177241,https://data.fis-ski.com/general/load-competitor-picture/177241.html,,RUS
Marcel Hirscher,53831,02-03-1989,106332,https://data.fis-ski.com/general/load-competitor-picture/106332.html,SK Annaberg -  Salzburg,AUT
Joachim Puchner,51327,1987,80168,https://data.fis-ski.com/general/load-competitor-picture/80168.html,WSV St. Johann -  Salzburg,AUT
Thomas Fogdoe,500160,1970,17617,https://data.fis-ski.com/general/load-competitor-picture/17617.html,,SWE
Samuel Dupratt,6530453,28-11-1993,145851,https://data.fis-ski.com/general/load-competitor-picture/145851.html,GroundSwell Athletics,USA
Sebastien Amiez,190012,1972,959,https://data.fis-ski.com/general/load-competitor-picture/959.html,S.C. Pralognan,FRA
Simon Bastelica,191214,1977,3262,https://data.fis-ski.com/general/load-competitor-picture/3262.html,Biguglia Sports Neige,FRA
Cyprien Richard,191423,1979,50789,https://data.fis-ski.com/general/load-competitor-picture/50789.html,S.C. Morzine Avoriaz,FRA
James Crawford,104531,03-05-1997,188682,https://data.fis-ski.com/general/load-competitor-picture/188682.html,WMSC,CAN
Johannes Strolz,54093,12-09-1992,137598,https://data.fis-ski.com/general/load-competitor-picture/137598.html,SC Warth - Vorarlberg,AUT
Trygve Sande,421034,1979,53395,https://data.fis-ski.com/general/load-competitor-picture/53395.html,Oppdal Alpin,NOR
Stefano Baruffaldi,6290062,17-09-1992,137045,https://data.fis-ski.com/general/load-competitor-picture/137045.html,GRUPPO SCIATORI FIAMME GIALLE,ITA
Patrick Bechter,50931,1982,3612,https://data.fis-ski.com/general/load-competitor-picture/3612.html,SC Muehlebach -  Vorarlberg,AUT
Christian Spescha,511634,1989,105036,https://data.fis-ski.com/general/load-competitor-picture/105036.html,Obersaxen,SUI
Cyprien Sarrazin,194873,13-10-1994,154653,https://data.fis-ski.com/general/load-competitor-picture/154653.html,CO Devoluy,FRA
Armin Assinger,50002,1964,1871,https://data.fis-ski.com/general/load-competitor-picture/1871.html,,SWE
Clic Bloomfield,531011,1973,5593,https://data.fis-ski.com/general/load-competitor-picture/5593.html,,USA
Bernhard Graf,51401,1988,94847,https://data.fis-ski.com/general/load-competitor-picture/94847.html,SV Dornbirn -  Vorarlberg,AUT
Tobias Stechert,201811,1985,58413,https://data.fis-ski.com/general/load-competitor-picture/58413.html,SC Oberstdorf,GER
Silvano Varettoni,293141,1984,63682,https://data.fis-ski.com/general/load-competitor-picture/63682.html,C.S. FORESTALE DELLO STATO,ITA
Nikolai Hentsch,80058,1983,24420,https://data.fis-ski.com/general/load-competitor-picture/24420.html,,BRA
Stefan Rogentin,512038,16-05-1994,156299,https://data.fis-ski.com/general/load-competitor-picture/156299.html,Lenzerheide-Valbella,SUI
Roy Piccard,194650,02-12-1993,144771,https://data.fis-ski.com/general/load-competitor-picture/144771.html,C.S. Les Saisies,FRA
Tomas Birkner De Miguel,30388,05-03-1997,187451,https://data.fis-ski.com/general/load-competitor-picture/187451.html,ADCL,ARG
Francois Place,193986,02-07-1989,108803,https://data.fis-ski.com/general/load-competitor-picture/108803.html,S.C. Crest Voland,FRA
Luca Cattaneo,290117,1972,9273,https://data.fis-ski.com/general/load-competitor-picture/9273.html,,ITA
Wolfgang Hoerl,50981,1983,25199,https://data.fis-ski.com/general/load-competitor-picture/25199.html,Schiklub Saalfelden - Salzburg,AUT
Marcel Sulliger,510240,1967,59522,https://data.fis-ski.com/general/load-competitor-picture/59522.html,,SUI
Michael Gmeiner,51138,1985,82012,https://data.fis-ski.com/general/load-competitor-picture/82012.html,Geneve Satus,SUI
Lasse Paulsen,420696,1974,46478,https://data.fis-ski.com/general/load-competitor-picture/46478.html,Narvik Slalåmklubb,NOR
Richard Kroell,50117,1968,70525,https://data.fis-ski.com/general/load-competitor-picture/70525.html,IFK Mora Alpina,SWE
Martin Bell,220004,1964,3866,https://data.fis-ski.com/general/load-competitor-picture/3866.html,,GBR
Arne Hardenberg,170037,1973,23349,https://data.fis-ski.com/general/load-competitor-picture/23349.html,,DEN
Peter Fill,292455,12-11-1982,17147,https://data.fis-ski.com/general/load-competitor-picture/17147.html,C.S. CARABINIERI SEZ. SCI,ITA
Morgan Pridy,103612,1990,118034,https://data.fis-ski.com/general/load-competitor-picture/118034.html,Whistler Mountain Ski Club,CAN
Rune Andre Oestby,420658,1973,44564,https://data.fis-ski.com/general/load-competitor-picture/44564.html,,NOR
Kristoffer Jakobsen,502015,09-09-1994,160443,https://data.fis-ski.com/general/load-competitor-picture/160443.html,Storklintens Ak skalp,SWE
Santeri Paloniemi,180703,1993,145319,https://data.fis-ski.com/general/load-competitor-picture/145319.html,Ruka Slalom,FIN
Julien Lizeroux,191459,05-09-1979,35599,https://data.fis-ski.com/general/load-competitor-picture/35599.html,Douanes - C.S. La Plagne,FRA
Thomas Mermillod,192504,03-01-1984,39778,https://data.fis-ski.com/general/load-competitor-picture/39778.html,Douanes - S.C. Gd Bornand,FRA
Alexander Schmid,202597,09-06-1994,156112,https://data.fis-ski.com/general/load-competitor-picture/156112.html,SC Fischen,GER
Christian Hirschbuehel,53889,19-04-1990,117790,https://data.fis-ski.com/general/load-competitor-picture/117790.html,SV Riefensberg - Vorarlberg,AUT
Jean Philippe Roy,101895,1979,52300,https://data.fis-ski.com/general/load-competitor-picture/52300.html,Mont Comi Ski Club,CAN
Mario Matt,50707,09-04-1979,38570,https://data.fis-ski.com/general/load-competitor-picture/38570.html,SC Arlberg -  Tirol,AUT
Philip Brown,103676,09-11-1991,125534,https://data.fis-ski.com/general/load-competitor-picture/125534.html,CRAIGLEITH,CAN
Aksel-Lund Svindal,421328,26-12-1982,59877,https://data.fis-ski.com/general/load-competitor-picture/59877.html,Nero Alpin,NOR
Peter Mueller,510173,1957,41973,https://data.fis-ski.com/general/load-competitor-picture/41973.html,,SUI
Pirmin Zurbriggen,510274,1963,68532,https://data.fis-ski.com/general/load-competitor-picture/68532.html,,SUI
Alexandr Horoshilov,480736,16-02-1984,25794,https://data.fis-ski.com/general/load-competitor-picture/25794.html,FSO of Russia,RUS
Othmar Striedinger,54005,14-04-1991,126498,https://data.fis-ski.com/general/load-competitor-picture/126498.html,SC Innerkrems-Eisent. - Kaernten,AUT
Carlo Janka,511313,15-10-1986,70282,https://data.fis-ski.com/general/load-competitor-picture/70282.html,Obersaxen,SUI
Bruno Kernen,510478,1972,30159,https://data.fis-ski.com/general/load-competitor-picture/30159.html,Wimmis,SUI
David Ryding,220689,05-12-1986,77191,https://data.fis-ski.com/general/load-competitor-picture/77191.html,Kandahar,GBR
Sebastian-Foss Solevaag,422082,13-07-1991,132894,https://data.fis-ski.com/general/load-competitor-picture/132894.html,Spjelkavik IL,NOR
Marc Gini,511127,08-11-1984,20399,https://data.fis-ski.com/general/load-competitor-picture/20399.html,Piz Turba Bivio,SUI
,,,,,,
Dean Todorov,,,,,,BUL
Vladimir Makeev,,,,,,URS
Harry Laidlaw,,,,,,AUS
Giuliano Besson,,,,,,ITA
Manfred Brunner,,,,,,AUT
Jonathon Brauer,,,,,,AUS
Hans Kirchgasser,,,,,,AUT
Jos Minsch,,,,,,SUI
Alex Giorgi,,,,,,ITA
Markus Larsson,,,,,,SWE
Mats Holmgren,,,,,,SWE
Johnny Vicari,,,,,,ITA
Sepp Ferstl,,,,,,GER
Florian Eckert,,,,,,GER
Kyohsuke Kohno,,,,,,JPN
Werner Margreiter,,,,,,AUT
Peter Duncan,,,,,,CAN
Scott Saunders-Sanchez,,,,,,BOL
Ilario Pegorari,,,,,,ITA
Edi Reichart,,,,,,GER
Bohumir Zeman,,,,,,CZE
Niklas Lindqvist,,,,,,SWE
Bob Swan,,,,,,CAN
Martin Berthod,,,,,,SUI
Martial Donnet,,,,,,SUI
Xavier Fournier,,,,,,FRA
Even Hole,,,,,,NOR
Dave Irwin,,,,,,CAN
Gunnar Neuriesser,,,,,,SWE
Johnatan Longhi,,,,,,BRA
Markus Monsen,,,,,,NOR
David Currier,,,,,,USA
Peter Feyersinger,,,,,,AUT
Maciej Gasienica,,,,,,POL
Tomaz Cizman,,,,,,SLO
Toshihiro Kaiwa,,,,,,JPN
